variable,lambda,kappa
model,0.8144161733138371,0.2910898573681318
model,0.4051932524529667,0.2168091332683597
model,0.6043708629476794,0.28942800881212866
model,0.9390686476401039,0.49576933672774237
model,0.6489014245492362,0.18035820193303728
model,0.9128352208183376,0.38323835517965693
model,0.23032511041643858,0.1820899156587487
model,0.8689884865027866,0.44892177806806455
model,0.9244293055356981,0.6162151050870589
model,0.8535552495463025,0.3958420845904309
model,0.9575119347076997,0.5222800865656033
model,0.42486664619344267,0.19010066404699894
model,0.5727998592689094,0.341180207973018
model,0.6422066196433578,0.3016253599126649
model,0.7122073394105787,0.20463114137161822
model,0.5752846493907324,0.27458193575351053
model,0.6660423016112065,0.3048875475380079
model,0.8327914664298609,0.3254206026276103
model,0.7566460796448495,0.2797456133987297
model,0.7348214079500457,0.373955018996769
model,0.45077943443849733,0.26848302935799195
model,0.4838380564449084,0.23710550474891604
model,0.514946579613908,0.23800127775419225
model,0.8519647769001093,0.33705435069408446
model,0.7353841117449116,0.35859858376593473
model,0.77761577669756,0.3660283343040703
model,0.62101765142672,0.2483264862879893
model,0.8197610951546928,0.34991857216796396
model,0.7970945240643185,0.41529332625361925
model,0.8980129523460698,0.39406178176068013
model,0.6354812187379186,0.21435082452212442
model,0.5872775911094164,0.28746834110791913
model,0.7819625105998175,0.4114158534997106
model,0.6803992053051489,0.2923646343195393
model,0.9912166545283876,0.46949105702874316
model,0.5869087083238587,0.22462040061023683
model,0.7051205248465575,0.31135825571997183
model,0.43449139245186374,0.19943213621094974
model,0.6959674095226609,0.3156663878959198
model,0.6080219254284261,0.32150437478827393
model,0.8099398917712448,0.36441620005258213
model,0.7157260490680821,0.3471819498831145
model,0.660234938907146,0.27498151538075843
model,0.8705060236338213,0.43816608961307985
model,0.75454519584775,0.32251023770493226
model,0.8397748184401937,0.39608894947321066
model,0.9427916299025996,0.3994453563830049
model,0.7521013794678724,0.37509893804321154
model,0.6499746080012295,0.4081403639545808
model,0.7443809963913968,0.33129675685191357
model,0.6853638470292301,0.3143871475943474
model,0.73233670560182,0.32084876898383763
model,0.43435294613089226,0.2784298508596
model,0.9195734505336735,0.42480818767054207
model,0.9116353606256584,0.5215904908253436
model,0.664754341825176,0.2241201037939904
model,0.5648144040248334,0.21279060322257026
model,0.872726051379152,0.3979773866992968
model,0.7515205736339011,0.28040444641658957
model,0.7881727589184025,0.3669185139920545
model,0.8812048942048394,0.45411522911617386
model,0.8236565871302468,0.4116142939299164
model,0.4859674850452518,0.2674475413851293
model,0.7056973146028712,0.37547725718667196
model,0.7158305960732708,0.23417646224374683
model,0.8318203083907554,0.29544347888869305
model,0.7644830730522628,0.31803814073531317
model,0.8234001622647278,0.33642446786092234
model,0.532536357690741,0.2862406530709778
model,0.8715935469590395,0.48754641705003493
model,0.6554923863096728,0.295324710281593
model,0.9797367644416951,0.5407803310451099
model,0.6625510283986189,0.30124837126358367
model,0.6823774657656249,0.3398631340951746
model,0.48971802231735334,0.23908029548473142
model,0.5535268046505228,0.27264599878596557
model,0.7797580166275161,0.3455096981821066
model,0.6584712799761344,0.32325812311452473
model,0.5520540809180652,0.23472341080124617
model,0.578000242592235,0.3192582395936555
model,0.6632298975601786,0.35881959737725716
model,0.8167565540992957,0.44169966893512574
model,0.6268543098649353,0.35911636481583326
model,0.9349855680575162,0.4388963434619281
model,0.6483408017502622,0.29068539062294013
model,0.723574548733152,0.2211822523261946
model,0.5046630004587286,0.21003349006606373
model,0.794066786757114,0.4363216910836097
model,0.8779426967005285,0.46013884464484694
model,0.941785598266158,0.7362615901982598
model,0.33763331815654746,0.1954721796023815
model,0.7580658623517446,0.30991267730489347
model,0.912828322891331,0.4609455760960698
model,0.7969755477899585,0.38616048493231875
model,0.7574410101703688,0.3357336526980053
model,0.7002781547567076,0.2892486319688126
model,0.6441993353406577,0.3230971440505483
model,0.6843159545628709,0.2922781276059721
model,0.8297072844320573,0.3723652774616524
model,0.68772102628807,0.29108931184040154
model,0.5499199766203139,0.2670731658674848
model,0.5774331946789487,0.23057928978550027
model,0.6841427511500333,0.254288492175005
model,0.7763562326368366,0.35657180667231503
model,0.8254777398563788,0.44592042140019794
model,0.5186271118889877,0.24374725264622946
model,0.6794657894546474,0.27289913022959056
model,0.6806768055673661,0.26443613060530086
model,0.7710667969666509,0.3373956164115401
model,0.8160650438047375,0.36360239209085315
model,0.5165445849884631,0.2584286069357714
model,0.8649980706377673,0.4270159814647348
model,0.8287151205570991,0.40300718208783964
model,0.7180548442715714,0.30225340066729167
model,0.7336346781777184,0.25226270142528934
model,0.9092784749229423,0.37576932517365946
model,0.7576027871153607,0.29843265004482405
model,0.986202325286455,0.5996589644851434
model,0.9049870126412758,0.3850210452932735
model,0.6501492260997707,0.26449348963503155
model,0.7888959173150589,0.3545623421985119
model,0.7478755437261969,0.36984204336558896
model,0.6612446847421577,0.28093273348602976
model,0.6527897868562531,0.23873566993268153
model,0.6546782153903802,0.2968277185852983
model,0.7941918997237142,0.3945850797776031
model,0.8379197133313874,0.3498192103068299
model,0.7614218912517048,0.35639103266198763
model,0.563750780827549,0.27444607375635566
model,0.6075643781346081,0.26873077204800644
model,0.9288982249720374,0.4604286065478513
model,0.9259500002551424,0.5471171446364076
model,0.43532739353840405,0.19047044675109628
model,0.7560291218495129,0.3512735589428868
model,0.5193935522301371,0.23012750543758992
model,0.782322551385189,0.3392168799646794
model,0.8362605077611784,0.456609813100822
model,0.5197483106951362,0.25418781989064765
model,0.7693636920527042,0.3541439809879243
model,0.511588573915675,0.20685215052666625
model,0.5844204623929834,0.232729415962733
model,0.6590643828556032,0.36205143726446637
model,0.7112624467083389,0.28312937468419364
model,0.6622462371724255,0.21552078811353528
model,0.6636174008811877,0.2633597183606488
model,0.5577784578027406,0.20441156359382062
model,0.9463582750702639,0.4711227850977914
model,0.4907986849202147,0.2499355591246884
model,0.7261293502778947,0.3306538091512906
model,0.6971406253957042,0.3152215337887729
model,0.8211128948564123,0.3285986998457912
model,0.5908670090029301,0.26217253031153465
model,0.79027153592370325,0.39639007382934927
model,0.8706467749016166,0.3533091489371066
model,0.8722193370206192,0.4336115034950649
model,0.8930466079613395,0.5477373459046571
model,0.8955208727989418,0.4381410914091738
model,0.7490357836428448,0.34109319519418596
model,0.8025279920237147,0.4045630440117224
model,0.5933139209761092,0.25149620739537903
model,0.7502407780863356,0.3660390640628208
model,0.6140644083430022,0.2138450973652395
model,0.7423266976300688,0.2702780768008694
model,0.6870213963969153,0.36088158243094376
model,0.7578504561137498,0.37565835943148507
model,0.5490536158593692,0.24897328932858
model,0.6386186710692094,0.2701980739112072
model,0.8900285022048637,0.48230936808914904
model,0.746197434681944,0.3164393047669831
model,0.9186291655945428,0.451015903892927
model,0.8523849153534067,0.4926419722370355
model,0.5999414051190236,0.2521600542827184
model,0.45638434476922807,0.1917608239729796
model,0.8129220583586362,0.3304656549552681
model,0.7043093413941487,0.326208366907414
model,0.22671724256233755,0.14047328095609796
model,0.6560482810629712,0.25552001380896167
model,0.8326888027951536,0.44893872637504356
model,0.6034368335565944,0.24082399381060188
model,0.9974827681694152,0.4102521593750121
model,0.753124432319611,0.3002927235129458
model,0.5564187700632381,0.3153042230967615
model,0.7948021006798563,0.3695665322547484
model,0.70353046434482,0.29318245048241404
model,0.9769274609920519,0.45990907187326324
model,0.6452377906096668,0.2584488165128239
model,0.5974585614585727,0.2547498743252383
model,0.49191471676655113,0.27117203330258144
model,0.6120754627504222,0.2857689990209828
model,0.9999338930386481,0.5383519882185839
model,0.6416370327322721,0.2700560536222339
model,0.4258319777791863,0.22473678796769705
model,0.6330874983525706,0.3442879292755519
model,0.8126083492687076,0.3702156648295516
model,0.5896410960851013,0.21549785703930363
model,0.5891796495291877,0.18839865547174436
model,0.6068398333086696,0.2914303385824097
model,0.49453211503251754,0.2161700799599704
model,0.47116209069338827,0.19568719553962935
model,0.7622133186579424,0.29949440872475497
model,0.8128554342502177,0.41000235221600695
model,0.5696018737005089,0.2196951685146617
model,0.5132374415096629,0.2006238368536307
model,0.7624634993456674,0.3813532845285439
model,0.7092789989295506,0.3663038917672724
model,0.5418272414275263,0.2587235706639489
model,0.3716248563720761,0.27138789365414556
model,0.8548539550357975,0.43176090305702475
model,0.5117173239532928,0.2534792621553314
model,0.9534844970182588,0.5281227755036177
model,0.693938657411307,0.3262625247613452
model,0.6016433597217056,0.2972938170514677
model,0.7390282463334328,0.3923068467735242
model,0.5276001735788923,0.2391476389781398
model,0.8098178896813689,0.3183123547357102
model,0.5983121254556366,0.3000327099687372
model,0.5231782629242521,0.18280374870098376
model,0.8261654378330963,0.4036689031115022
model,0.5905703568669938,0.22493492864975853
model,0.40235825610562637,0.24257024158423093
model,0.8228884040236568,0.41612087697643463
model,0.5750602670266933,0.3277970770203965
model,0.5264890101115969,0.23618157640897466
model,0.5643950017368768,0.27771573999506877
model,0.7936443923387122,0.32712137964465027
model,0.7245188888369856,0.2925744466209983
model,0.6248468008824583,0.2943823564097774
model,0.7910736473700745,0.33493088783784436
model,0.8563839690148093,0.3683721273536895
model,0.7275242038692399,0.35653791049440936
model,0.28106247633738213,0.1989324598412243
model,0.835733767630466,0.40228829823905504
model,0.7543799606980846,0.2950846314122855
model,0.7592134165909534,0.26785153177580157
model,0.5498910787589218,0.27482181719375753
model,0.7146951249153244,0.31672141419277894
model,0.3411096487141631,0.18732051618259002
model,0.5784723889011854,0.32944575062480846
model,0.7108542280879332,0.3082401646733993
model,0.7521337801867457,0.36798369091938243
model,0.7455869894574941,0.32331207531942335
model,0.8728361338073458,0.5185109205895001
model,0.6426200390651405,0.3181121499183382
model,0.643577399432546,0.23998097558268186
model,0.6939006697948696,0.31195391540543915
model,0.7120803090066395,0.29101957924298727
model,0.9378046447735873,0.5050423495872677
model,0.47914662081519654,0.22967374021101195
model,0.6412200626632364,0.40433077473944984
model,0.9380350981783653,0.5260849682709989
model,0.5924187238415679,0.31224154617339583
model,0.8274697161720396,0.3789198579033398
model,0.8369167368449679,0.3903847444856895
model,0.743444836438438,0.26066236416097505
model,0.5089648713464281,0.26212433075410685
model,0.5457511293731462,0.20480186340277215
model,0.7059882428173939,0.33661204375707243
model,0.5902901377045087,0.28971036637679987
model,0.4888569623419672,0.25864627298905796
model,0.7746560240359254,0.3572168065595629
model,0.9579460535718144,0.5200028923484963
model,0.764355009394709,0.3653286944233517
model,0.7789610808850678,0.2868959435843949
model,0.7579219245286167,0.34329125391840093
model,0.6914667480119805,0.3892583142817867
model,0.7588255265603547,0.30193188149129724
model,0.4970575119332604,0.21250682956062025
model,0.5941060945574085,0.3040186235146726
model,0.8954225511158579,0.39763110137491686
model,0.6590057329218907,0.2940028023598469
model,0.3789061950558659,0.2354958360996382
model,0.685130332859562,0.29542531734335836
model,0.9999338930386481,0.6938773657168142
model,0.8962289961325721,0.4762292709922043
model,0.7155972351561783,0.3328589853030051
model,0.6257964788262889,0.3581609728556111
model,0.9002393093482558,0.4237964878379942
model,0.7062849610943132,0.24507252778270333
model,0.7617455314594624,0.32242311101282695
model,0.8881914846665847,0.40411282707743745
model,0.7112262698781452,0.31645330190726745
model,0.587754423422653,0.288879247246759
model,0.31547759114269885,0.2083911085401997
model,0.6327589365765588,0.2917968114793675
model,0.6657930188141774,0.2696641166095789
model,0.6868864059184573,0.30468926394287726
model,0.7300248995818702,0.3662306776514233
model,0.5876384348516643,0.32343476018647943
model,0.5873171844544414,0.2486926265198055
model,0.5737838375607432,0.1819219819694604
model,0.6185306984722917,0.22380268291979996
model,0.570508491270114,0.24056600912758322
model,0.9049983643161984,0.40681158253594457
model,0.661610054674965,0.26246666205468383
model,0.6745550954698413,0.3343632086602218
model,0.5079577034157848,0.2247401019191024
model,0.8701562507501499,0.4188757570839459
model,0.6261759103384736,0.32599788919636663
model,0.6768709990549916,0.263756042502318
model,0.49644740750064165,0.21507661940356726
model,0.8566288688066618,0.4193146919638408
model,0.6488940975626208,0.3317427748568353
model,0.8285044534010387,0.37366970134138366
model,0.784869898517751,0.3992939387269349
model,0.644656822761207,0.2629484266978146
model,0.7386466345017362,0.3064900752064921
model,0.6920527659366529,0.34910772851339
model,0.47351049369605613,0.18046044759343516
model,0.8373617492795705,0.38435087393423356
model,0.6422168459891089,0.236050379839096
model,0.7045289172607073,0.33299004067492616
model,0.2440454328911011,0.14098765026242036
model,0.796241827323623,0.34575699205931754
model,0.9247969194922415,0.4892955929899726
model,0.32630325056786175,0.21986411102492007
model,0.5959031870206369,0.2478165985096073
model,0.8775943615563663,0.40390850294162406
model,0.633853909617953,0.37893431478620504
model,0.7844363187960359,0.3589966953450184
model,0.7589911114792254,0.3701246614259946
model,0.6339363757525556,0.2676528628871669
model,0.6600118939329657,0.2816396616316167
model,0.8858227154809578,0.3782871132471351
model,0.8446931788829167,0.5547327169162467
model,0.8555496415426403,0.3659149399130894
model,0.619000185243412,0.29188914775592545
model,0.964291305587676,0.44786867647644774
model,0.6062694175020531,0.2961277069218114
model,0.7679039024713853,0.36699831292348833
model,0.8728558081108347,0.40522025766867
model,0.7895788874338615,0.29801219869312706
model,0.8520977729625236,0.3374929629977059
model,0.7059909691842889,0.22217512516710947
model,0.6973972790461392,0.2538450810407546
model,0.9421664133380956,0.5507310827396997
model,0.29380619273578906,0.19509992698226367
model,0.6396133365557404,0.26451127486002174
model,0.6661365885442853,0.36175242384890366
model,0.49558565141302563,0.23748075907412605
model,0.5802226037780228,0.25916310914075824
model,0.7530769407700177,0.32875749616674216
model,0.4420650446161379,0.20074536186241754
model,0.2925919768541001,0.2437787432765105
model,0.6517042822135934,0.31728811591122447
model,0.8132152344118005,0.31643389102793906
model,0.5945989913239811,0.3274138750079904
model,0.7411439403180394,0.38566753123713393
model,0.5788237999905399,0.24932012841531975
model,0.5425491668891504,0.2458515639738845
model,0.6217575985715648,0.2508212119686507
model,0.8773585586633876,0.4078382490536518
model,0.6992865180705692,0.33242003776519774
model,0.6017155017827287,0.277651400514067
model,0.6025562544437164,0.2955277545438375
model,0.7314819975929115,0.38271262579330395
model,0.7535764499904126,0.32694049094132765
model,0.8094498965426822,0.4322488408176557
model,0.8867653947558409,0.3883500825939109
model,0.6828737395117279,0.2632566985568586
model,0.7944952342436802,0.40469870933563606
model,0.7339147421246448,0.32227863096954384
model,0.5315105079615932,0.26440503739711635
model,0.9131573963424331,0.42573305127749506
model,0.8237650957802506,0.3828624008311323
model,0.6847623687481931,0.3503369774671265
model,0.44579469385016374,0.26734364783341463
model,0.9999552180820284,0.43218053927259886
model,0.6667167871320192,0.31777533822645004
model,0.4449276677639125,0.3172149191958691
model,0.6364854251562153,0.308097015650292
model,0.6768777242978535,0.3157416605716397
model,0.7731375250789762,0.3160071780918105
model,0.7199138792043874,0.3151168007726529
model,0.1120178978404595,0.15221178711511527
model,0.6821634240759332,0.3676724711248609
model,0.546122620047831,0.31368584377565567
model,0.6949192906002203,0.2759131410113271
model,0.7743137355942887,0.32606556379756796
model,0.9785966856941214,0.5085759207224907
model,0.6243628501732127,0.289440309691185
model,0.5859494152443184,0.28438750433924354
model,0.8687795363793377,0.34029326633063794
model,0.8036824534437829,0.49426364245601184
model,0.6327146973318477,0.31869586766278435
model,0.7649319504670316,0.38115495342023764
model,0.503165902084027,0.208154026901003
model,0.9532475140876522,0.44479622589052215
model,0.5314246364707021,0.25177757921665056
model,0.6617167866816821,0.28643112323421627
model,0.7617732490143732,0.472922538626592
model,0.6309364011109363,0.2980445809445139
model,0.47933739325944935,0.27548037708735795
model,0.8969032977313565,0.3833649117652526
model,0.6842962392314789,0.24445060602709393
model,0.7421738359314043,0.3790908130927618
model,0.7233804495534414,0.460265993092217
model,0.6640785671142717,0.3083530812452372
model,0.6476623759098189,0.2864159020041637
model,0.37708739044071987,0.27146914886037654
model,0.7555869538329818,0.40413119333829395
model,0.646857773821359,0.32087771547090926
model,0.7829672193526964,0.4156106253762797
model,0.8461674951355362,0.4229981259132545
model,0.8362069524633571,0.33043168036116766
model,0.5223886839745678,0.1941900994780908
model,0.8100438525936382,0.4361117696716788
model,0.821856182169253,0.43510603115403523
model,0.8799055841717104,0.40019996309764383
model,0.7280756159568748,0.30649141310649103
model,0.7158768624227552,0.341680990156194
model,0.9999338930386481,0.918527286009874
model,0.6784185454888979,0.3186618156948538
model,0.6389145834598766,0.2677520719078991
model,0.5747885292181747,0.2088509121744653
model,0.7652782621694173,0.3639537266322048
model,0.6508708879102342,0.3453472951328064
model,0.4250084593716771,0.24589252134965703
model,0.7196234004155335,0.3937068222224788
model,0.35577144317635173,0.19398491551770905
model,0.830511133235527,0.37493340360330873
model,0.7854382552986606,0.4204020602895546
model,0.7652871754515456,0.23279582531081497
model,0.9097410156152089,0.4781934373376796
model,0.6085841041807176,0.2947077056034231
model,0.8957132896377127,0.4889811558091202
model,0.6408242960329935,0.2834100714824258
model,0.7802794761978535,0.3399524408026303
model,0.6129231907689493,0.29263489735401516
model,0.5637582619785978,0.30603482890837663
model,0.3290445472341997,0.16439084381906333
model,0.6743918542499376,0.2946955991646768
model,0.6625114949059027,0.2519301168102774
model,0.7146416068364698,0.32229313440096446
model,0.540527914221022,0.2786557192122985
model,0.734818478328504,0.31184785840094925
model,0.7142904245173441,0.3771640409933749
model,0.7181289594733102,0.24891358465518512
model,0.7678972961798431,0.2915869690300635
model,0.6034579171159823,0.2923684887631275
model,0.6840442837698067,0.3612694357643895
model,0.26021304937152906,0.16232398135232193
model,0.6934512148953832,0.273017426180745
model,0.9350294925608977,0.41637375613155003
model,0.3546731730101308,0.14035367087582235
model,0.8870893528964805,0.3748736545931327
model,0.8516389841611509,0.4507627685609814
model,0.8672502559739453,0.3409942827838654
model,0.8867343244134426,0.4644157230627278
model,0.585195454699813,0.31524018399617726
model,0.7889357385943907,0.34338496311989236
model,0.6604551009977838,0.30112150049935255
model,0.6374031772144385,0.3079397524984127
model,0.8487977533978908,0.3274969756082662
model,0.7523914428624919,0.4432963836146445
model,0.6926892265262337,0.35302011811191125
model,0.7042820318298897,0.4103970333680769
model,0.2816344769885742,0.2197190465997913
model,0.9841597597941882,0.660765087548679
model,0.5580443793546146,0.2569134137277442
model,0.6703176277901044,0.2885810754627487
model,0.6958893570370083,0.32591810493814505
model,0.73398370740304,0.3640569438703068
model,0.7831630205507646,0.33688072935173735
model,0.5846324887268017,0.18456884493730624
model,0.8248570472559489,0.35681686471631324
model,0.8027471519950543,0.3497020291549664
model,0.6427499834922694,0.28116323238578095
model,0.38245457704214475,0.16411096818250395
model,0.9114894377079072,0.3827874610999665
model,0.5419313020818047,0.2880590585741147
model,0.8558981765399946,0.46471339658825406
model,0.6245220963513967,0.32740096476527814
model,0.7316670368948873,0.33918781087894884
model,0.8132912124526318,0.37350075958749346
model,0.973221630887151,0.4112818243027887
model,0.8179788828664847,0.30527140003525643
model,0.7113245127145006,0.44199894498077796
model,0.8633141003434313,0.3382767367835178
model,0.9042840703628838,0.542920958249324
model,0.45056252391480056,0.2702462373578549
model,0.8960922429721643,0.5423502213452358
model,0.8532614787021916,0.44730549208774506
model,0.536509344939633,0.25790885350468234
model,0.7734097816048872,0.3367182705345428
model,0.7183035020890106,0.29102127628944785
model,0.7149612867853959,0.30809200859431907
model,0.8745344319801588,0.42060017186698384
model,0.8417553061132808,0.41795967761564046
model,0.8611557576523116,0.36206358456140053
model,0.7021160773308474,0.29108261842198996
model,0.6653344531861446,0.25613228969553303
model,0.6149989652437671,0.2959347041035466
model,0.8478349938681875,0.5010900414701508
model,0.5325824057190419,0.2584976309312479
model,0.718248226579226,0.3717949580170532
model,0.7420315724852788,0.331494607976892
model,0.5974539244189853,0.17858096956057481
model,0.6074622619111335,0.2857865001383239
model,0.7866529508081415,0.37846740575786303
model,0.5826617706804079,0.2509252032399863
model,0.6490733450817332,0.25612679412796446
model,0.7847545306766226,0.4025989892111057
model,0.5813600172209104,0.2705756104306134
model,0.548222876517253,0.23594237958744227
model,0.7834829348324085,0.38533291682977083
model,0.8133249555963546,0.40285606546665675
model,0.7915681132154352,0.3253144107775744
model,0.7799644909752386,0.2975247287760815
model,0.5097504804048761,0.23162846179074034
model,0.7230924809234063,0.39147658810547337
model,0.8266154448745896,0.4333693443144823
model,0.8603059480980616,0.3917216716889646
model,0.8357843255127403,0.39617438778684344
model,0.6947079115959899,0.3400056829337029
model,0.8466605685144313,0.39832610627956916
model,0.33929208452118076,0.22068302789325825
model,0.46004917110635013,0.20409219804980067
model,0.80497108245211,0.33263990314535585
model,0.5623221436708717,0.2099807002343028
model,0.7123537265068415,0.32230423212145715
model,0.7237452411190769,0.2677733016593542
model,0.5501029413307579,0.22521709399940096
model,0.8870762110236647,0.40595753792625783
model,0.5509414592792511,0.24273688130501828
model,0.5421529565836101,0.20437082132735324
model,0.9999338930386481,0.5405292098339715
model,0.6512028096391775,0.2830310246928877
model,0.6117093299493159,0.28146929543077936
model,0.7468840406520546,0.28131703433259025
model,0.6369547952034692,0.34861512792126387
model,0.8183017364734568,0.29706517271726535
model,0.5960660340493904,0.25001610187195467
model,0.9467250207004476,0.49018467005201677
model,0.6797156439493055,0.27045742037479764
model,0.6478956250148917,0.33342715283728047
model,0.77690889969555,0.3548370883211677
model,0.7458258028465452,0.2991369140485869
model,0.8092091323155962,0.258500193484848
model,0.5930333313208319,0.30156541666181397
model,0.5886291289857998,0.2861075131979599
model,0.8646758459955778,0.44236075497715827
model,0.9198762276324355,0.36934129140987076
model,0.6717431412617116,0.3251054849376134
model,0.7143472668990517,0.3663903649941818
model,0.5032296905096982,0.25820510436063704
model,0.6664943767261853,0.37352551729368516
model,0.8899668254582664,0.5338767753598417
model,0.8266989817752289,0.35314473689068004
model,0.6368371932281371,0.2679733969535233
model,0.48590806643842044,0.14614627737957545
model,0.9713589563970728,0.5349013848262758
model,0.7385774524936151,0.3427849682695365
model,0.690170859514062,0.25762763116644644
model,0.7312651022549859,0.38443326253593546
model,0.5925359386623691,0.3033800583436782
model,0.7579812874388597,0.30728981866317695
model,0.7148998045432312,0.34562361417243337
model,0.5712347681811697,0.3124757950448743
model,0.8608583050577111,0.4353050951479141
model,0.7162595104891396,0.3341441589018045
model,0.9107358669378037,0.4275174054841796
model,0.832709224461271,0.37882080538519525
model,0.7103819097633538,0.33945618924510884
model,0.7963450871215974,0.3841160435525481
model,0.7125882709998165,0.2945488722035297
model,0.7499281399457789,0.24170315849207252
model,0.6666154176525072,0.3965242319162471
model,0.9705217894636532,0.5020556363109798
model,0.6695050228199049,0.19936248319269415
model,0.8464305872352385,0.3969990554794964
model,0.812733151334525,0.32198183847268474
model,0.646377247950246,0.2559952474251193
model,0.6835704145296502,0.3372927661998318
model,0.7310116693357719,0.3114066111692844
model,0.6301111748376346,0.29344256930838986
model,0.792228878112122,0.33490584071210816
model,0.46031717479899287,0.20039653389096712
model,0.6551655258863113,0.25853856124263497
model,0.5424143607352303,0.30476434455925366
model,0.866036448333613,0.451685854123075
model,0.6115813097871766,0.20842776996558926
model,0.831282452623838,0.4009534203507183
model,0.5028435163150238,0.2807753272467442
model,0.7076023424360622,0.296718848899678
model,0.7074639827125834,0.2646523499682193
model,0.6175582302756245,0.27293863170236116
model,0.7135602778415276,0.33207241924730246
model,0.7547026608891084,0.3794096197558749
model,0.44894621344928337,0.18708669597014435
model,0.7785863285066399,0.30708318234706916
model,0.6804402769572409,0.38090425081428303
model,0.7970498653478804,0.2969806095802754
model,0.6484762099312993,0.3023054225159648
model,0.9197074732030844,0.40688520191734856
model,0.7894648224887353,0.3819252905612754
model,0.6992255390486146,0.2942949538136228
model,0.6773267405855264,0.2701965468636332
model,0.7278197462980117,0.28644622659179025
model,0.6037087954788612,0.2781844040059455
model,0.8398917331306235,0.5630018943653992
model,0.5970274877206461,0.24680334730021808
model,0.6575551371704902,0.24822308594415357
model,0.634256959191467,0.2954656380288668
model,0.8268699666861509,0.4424361937884988
model,0.5438550692726457,0.28243117160795517
model,0.7308737687213673,0.30670896340657033
model,0.8534197438898392,0.4539622054173265
model,0.6428244845211449,0.27050267417082285
model,0.8462643089758074,0.43591499813716594
model,0.8897511550224733,0.5123575454425404
model,0.724074313594234,0.3550508673465313
model,0.7825072822977129,0.3501082142473931
model,0.9697841121866716,0.7657314515575834
model,0.7156642142186374,0.27725578392832245
model,0.4291834687666529,0.26356580916118827
model,0.5916043077375538,0.2903467517962845
model,0.7664428261441364,0.24073123560262383
model,0.7319317157155387,0.3190504809027573
model,0.6369252136925144,0.2431666383853472
model,0.8542649307558866,0.503736059392324
model,0.8116717714667757,0.39705851417448157
model,0.807442656889925,0.42867566629281806
model,0.5950585532466913,0.20686359599144272
model,0.6546520291143861,0.25566630193549855
model,0.6283677935878951,0.3306976830052868
model,0.7565382426466704,0.3522493434509743
model,0.7649354925992946,0.30689102135188623
model,0.6867580585025107,0.26080883332213345
model,0.665026859025169,0.2664346820975647
model,0.507686313082135,0.21108266867442993
model,0.7019625100965392,0.19061840534978
model,0.39692753864194374,0.21866626818946397
model,0.5410859557190609,0.2672084637253389
model,0.7963578256702483,0.350663840438062
model,0.5950290985367128,0.33861522501737806
model,0.487170154793597,0.2615591677550106
model,0.7433780896048623,0.41401387791621225
model,0.8006075157806453,0.3565611025845153
model,0.6082404949511946,0.28810523911381036
model,0.6718906200676357,0.29417497241366586
model,0.33856705261925824,0.22373256975039346
model,0.7470791295950883,0.33070994481942495
model,0.7532445199459303,0.3133300283088081
model,0.6634987090518771,0.30302274149492464
model,0.8865147705083746,0.4005099686408163
model,0.5880965893904037,0.2813144022845293
model,0.8356092746018231,0.33838032078231284
model,0.776226036955461,0.35149969675602544
model,0.7361944933081703,0.36996663622260684
model,0.8318602035412941,0.3690895331816046
model,0.47158891291255933,0.22862832005122713
model,0.8614630609518812,0.35106480175372545
model,0.5615194338110732,0.21916224680076685
model,0.9925893906113171,0.5555238614593029
model,0.5021827247852678,0.3042062527743223
model,0.8034778724986607,0.3412073693083847
model,0.8726288224503552,0.40529228758558833
model,0.6624238885195299,0.3563983507152105
model,0.6777433472443053,0.2862515558319161
model,0.6681174277865438,0.30301161325996667
model,0.6713173487575202,0.2934505915468719
model,0.6594735360637363,0.2564109984202483
model,6.610696135189609e-5,0.15908908015698656
model,0.8758672612084469,0.44020624246535295
model,0.7188030858620208,0.33565127354028845
model,0.6051443280325378,0.2629345891770833
model,0.8390658751910524,0.4146399771670935
model,0.4407880399786525,0.28371174165628504
model,0.9925664272441792,0.5438007295392605
model,0.7364187091045749,0.3872821046756757
model,0.3949274008173589,0.19045391420915753
model,0.6961411883473057,0.35721389764496114
model,0.5080541703035527,0.24045276975237892
model,0.6070209570509475,0.31460481983325106
model,0.7923420835840713,0.4939902382621856
model,0.8028102589998961,0.35028308446493595
model,0.7810235759807433,0.36351728058257565
model,0.7882894215047941,0.22431102432168554
model,0.5175648451737851,0.2176588983085416
model,0.6349049583695966,0.24231424789120184
model,0.6248442119730535,0.2859828890881963
model,0.5179418015143126,0.25371115481449663
model,0.5385284751495212,0.2793211430389078
model,0.911987318408792,0.6208193956191772
model,0.8194111218988551,0.4714742892937655
model,0.6718527650069049,0.3277551521712065
model,0.9438726325474239,0.4624672020073009
model,0.8291914756382786,0.3136122009624511
model,0.8385802794678755,0.3818822459594956
model,0.8055378869334228,0.37065176445088915
model,0.5525762441270514,0.19601898751218885
model,0.8532962868602877,0.4026025536478374
model,0.7694581995510613,0.32816608909714706
model,0.5888258205291139,0.16044226139318374
model,0.8357728030948356,0.36702575957797745
model,0.7581136711895428,0.3507394753626137
model,0.7246897084879572,0.3810967772705311
model,0.6208871697962184,0.2714160001001735
model,0.6060929539573959,0.2964575686162751
model,0.7073108188028998,0.27403411498227875
model,0.7271625733200404,0.39338718730648736
model,0.33847920426791045,0.13526090479882566
model,0.7001761673589109,0.29172157491863304
model,0.6156793672449047,0.24199345128327993
