variable,lambda,kappa
model,0.6332791281411411,0.23507617224968996
model,0.25187753811239644,0.1506469675297157
model,0.862864599953114,0.43056510954140986
model,0.8285309748296231,0.3135912400787053
model,0.6286855859939261,0.32750571931979927
model,0.8830335209350078,0.33696617010615726
model,0.7002307325876785,0.30524657087427937
model,0.7376064563334123,0.34364104656030264
model,0.8102866713959287,0.39892191477580735
model,0.6814307842177574,0.4473237305930777
model,0.5950466015405144,0.2413384120058591
model,0.7944937120183895,0.4133350480877917
model,0.6894500025673617,0.3276315552863131
model,0.7208404634275531,0.37491668216610374
model,0.5019313068101628,0.29734893543172625
model,0.6161434733286961,0.2910082231718728
model,0.7558560287253441,0.3359177858110296
model,0.7666537815136485,0.3530352946999063
model,0.7965871950952221,0.3541828261396189
model,0.7034013253523519,0.3121645851079131
model,0.8985585369688426,0.42186820177833423
model,0.8755319045658304,0.48798371993738876
model,0.9068012167082365,0.3981012203699671
model,0.7404216699742289,0.32098368879443795
model,0.6434202337899388,0.3178897663701242
model,0.7725031445019831,0.30428184520437496
model,0.614284550278057,0.2832894250207492
model,0.8838485763587002,0.3403126174081626
model,0.7842594278671354,0.2834875997770181
model,0.6884554798130958,0.21966633689116816
model,0.9546959948099215,0.4062897411838681
model,0.6473148415240498,0.2533393484744852
model,0.5551871305522506,0.24433220248054419
model,0.6297505848023416,0.29924871543824993
model,0.8240992627272704,0.44215016795862105
model,0.5475107633576367,0.2994949664394646
model,0.8677113460211319,0.3791917941050872
model,0.5729764960269825,0.21666872379327362
model,0.9054352544891343,0.4213254526333266
model,0.5260649741497431,0.23756123993825973
model,0.7917245237966952,0.38197897600855896
model,0.8487621177772692,0.35439128210845955
model,0.5213041126384167,0.2688069078762887
model,0.7564846704062876,0.3841585925139356
model,0.6206330719830049,0.3208475180451903
model,0.9047871709231362,0.4210526040441911
model,0.3819660112501051,0.20022340396967694
model,0.3449999071081194,0.18450474996871022
model,0.5286213681551888,0.26984505697101363
model,0.6566236305543421,0.27823899756714754
model,0.6935394642890703,0.31096599599734603
model,0.6517807568332458,0.2034792838461249
model,0.8183104384139891,0.28490846431828404
model,0.7826968953586763,0.3067074199793553
model,0.8549276387592186,0.35038867371083177
model,0.8851847835956903,0.4065736095809463
model,0.680415758582228,0.2828549069990701
model,0.398041209955105,0.13945163939999936
model,0.5225659709937107,0.264495893964331
model,0.6608065881800212,0.24745138615367976
model,0.7529258579065649,0.35947597164062545
model,0.6788754891505525,0.28297070778569455
model,0.6721437909131363,0.23409135964129593
model,0.9900909227949639,0.42727143117154354
model,0.6943787382572495,0.29362018373292886
model,0.661773946484183,0.31322084212241763
model,0.7861791653898164,0.4370139338515461
model,0.7320412735956362,0.34030991676981914
model,0.7686976033795087,0.39461371769173464
model,0.49445921285178757,0.2966301658207356
model,0.7364313097150345,0.2964586467265011
model,0.7014757745553608,0.3269139445908621
model,0.35784349832059953,0.2226610382906745
model,0.6280444596123413,0.24208710128374653
model,0.8476040110815338,0.40017057636925457
model,0.932593168364569,0.5909647974203622
model,0.8293707917924398,0.2977346934321665
model,0.5673579952591209,0.25807615695988084
model,0.7362758679948208,0.4008119268053866
model,0.6353756138969684,0.2679776996477968
model,0.6845122838080523,0.2875586107518993
model,0.919999698431372,0.6429695159582898
model,0.7590050930896246,0.4350131696137082
model,0.7650600148177511,0.33141568100344565
model,0.9470004612681082,0.48941419514352025
model,0.8344070579454073,0.4273861952669306
model,0.8862511736226389,0.40573394547281755
model,0.8060615639072917,0.30237710722601585
model,0.6621213477194354,0.2704857309698478
model,0.7658905984759865,0.3957641245197496
model,0.7030287281638099,0.3426268622682424
model,0.7986025826887432,0.37718517705646903
model,0.8167485754104588,0.3590443062610328
model,0.8408148395302006,0.3667704207296408
model,0.5835829278165828,0.19826564936619356
model,0.3474295386735454,0.18687088782152161
model,0.6645333269788458,0.3631556098743945
model,0.7481293227729399,0.34652974686573423
model,0.9287552056441968,0.4940312840280349
model,0.7131089952939125,0.24226798381378928
model,0.8368848929656443,0.3827405658804143
model,0.7280622045322136,0.31951288111625564
model,0.7633644115534345,0.4214002718385756
model,0.8041283601204855,0.3934747059416133
model,0.4551464705858207,0.16370104349117995
model,0.6543901228673804,0.2757579056414243
model,0.7673033984743316,0.2638321914038185
model,0.648792339976899,0.31899147654868604
model,0.786674481200315,0.2754595675789197
model,0.655624552928334,0.3038369579616459
model,0.5398857056408052,0.1639761913769105
model,0.6793793809405362,0.24050664041428374
model,0.7649468344951855,0.320264164274514
model,0.8086918133740926,0.43323342845326557
model,0.9572428401457165,0.5928677106531356
model,0.7101113924838318,0.23835629898838812
model,0.7455263561426949,0.3319736524293283
model,0.809094163626988,0.3198510699736192
model,0.5706615862075086,0.23826991272859938
model,0.7988636685200385,0.3680730158005718
model,0.5115315042632372,0.25100112650452333
model,0.9247227980521341,0.4711888678855895
model,0.9908873974094125,0.5434467001285141
model,0.4734037706427384,0.24879932713767416
model,0.7414817128810405,0.3037859782336193
model,0.528988709133406,0.24267140329158554
model,0.6336512552083812,0.3710827444205569
model,0.6692593411672448,0.3369991872568026
model,0.9184283291692383,0.4474746732445738
model,0.5092791476342368,0.30986178700874345
model,0.784490749060167,0.2899616140878051
model,0.7241983197451246,0.3041952555018939
model,0.7462190752983036,0.30769336919426765
model,0.9189807662284549,0.40154348207566826
model,0.6945907249019134,0.3505984851697602
model,0.8257538070789014,0.3943085496517224
model,0.617506186855583,0.38071857381963153
model,0.7871798914517028,0.39184017929906495
model,0.5399170315525217,0.24642114591095768
model,0.6158975296454984,0.29586323362918376
model,0.775524243367644,0.31898633162162404
model,0.6254012253440966,0.3064528856749825
model,0.5093698163039616,0.277681623258116
model,0.6593879258348045,0.25828883437616473
model,0.4368898907654757,0.22814116104081222
model,0.8256325741723302,0.4433428966585687
model,0.4921246962048634,0.24718710057586968
model,0.8788139734180279,0.5202913875441328
model,0.7058526006876026,0.3264504054338713
model,0.6532602623839336,0.36444895729605614
model,0.6490427053057113,0.33987530649884545
model,0.547068937024737,0.22146051966634525
model,0.46648279279234944,0.2161402453569259
model,0.7118798173105287,0.39160765430910777
model,0.9859011959890918,0.5341510373205265
model,0.5462556513060339,0.17860176983444187
model,0.557081856861082,0.24922496188453772
model,0.6520564627465173,0.3323385996808337
model,0.7517693362602654,0.3199541458038027
model,0.7425541568935687,0.27917666267671787
model,0.7793212877375513,0.364994138770175
model,0.7025568056820013,0.2509898521451248
model,0.5099018939775471,0.29207329690914435
model,0.8208975148161078,0.3285385454138112
model,0.7561348953004379,0.357631214913992
model,0.6477376034554587,0.2745866262842231
model,0.812469895651109,0.3236259286255434
model,0.6446916363329509,0.23249075540154424
model,0.8115571406894945,0.36465448566525227
model,0.703473153968684,0.29134553391035894
model,0.8567134291459325,0.4666800465422414
model,0.9844044419862572,0.7108266362214232
model,0.7415290307856401,0.28056354760808005
model,0.8163513313553589,0.4213300410087649
model,0.9154474946213564,0.4157657956140087
model,0.6900730188140197,0.28730331499350964
model,0.6622269328761986,0.2615643726922509
model,0.8485364696213066,0.3602821224917991
model,0.7869665399729969,0.3479544217958601
model,0.6747410314734427,0.2726840026429952
model,0.6934573129660423,0.30350502481909447
model,0.566772741478147,0.2847320639035893
model,0.8452167390502279,0.3458361508745415
model,0.7337969799515257,0.290477757292487
model,0.4962996759305022,0.275460174124476
model,0.9339709762885803,0.4074137697250616
model,0.38947640957613344,0.26163003565227266
model,0.663908632661853,0.320374042756423
model,0.7225727497009361,0.30584843690843894
model,0.8487001855889393,0.4894789043478878
model,0.34733412670861424,0.27170962092111217
model,0.7817083703881574,0.27677458906143076
model,0.7487015474243993,0.3732870858162002
model,0.6136995159487412,0.2410422950488938
model,0.7786025264663587,0.3891411726794177
model,0.6658304907040684,0.3703572223910524
model,0.7271509205088295,0.3144624141501469
model,0.9219490028381839,0.5784562207822316
model,0.8662477182631764,0.48758924354518796
model,0.682583071124871,0.24724112718012395
model,0.6313948310654323,0.34954852468733005
model,0.5065558567093194,0.2672091306245698
model,0.6493799260025038,0.38077197238412597
model,0.665666131014235,0.3354854769122448
model,0.5344569835356212,0.2398935970259905
model,0.7595972453303508,0.34174232568793694
model,0.813920018600426,0.4820039831032977
model,0.8106026452280553,0.4053635990612018
model,0.6054464391799582,0.25449753743495696
model,0.8121686724568986,0.3698098428481528
model,0.9156009537710961,0.43147146381612167
model,0.81225459642004,0.3824265072882586
model,0.7707174871481027,0.3500028843382502
model,0.8637562455346943,0.43529600294725673
model,0.9120398215219568,0.5771051077082328
model,0.5425821794653153,0.22958864370362225
model,0.857133024355457,0.3761985741110741
model,0.67433130525047,0.33671330011193473
model,0.6382563617600162,0.2956487784233714
model,0.6214783209245368,0.2740163708479501
model,0.7660549808179287,0.430593133333133
model,0.7780822738031565,0.3966977376550485
model,0.3281197386365597,0.199015741200682
model,0.8206594495724011,0.4571974151804638
model,0.7636207270154415,0.3085281847042142
model,0.7375891614662798,0.3050963730434695
model,0.8287234178318076,0.4202214875518559
model,0.5699504161656531,0.20169686025334407
model,0.5307065130147071,0.23558533444633054
model,0.8017836884533389,0.39115720556910766
model,0.8153036664061715,0.3094089224889346
model,0.8240379836793659,0.5389669862122077
model,0.7084442993469205,0.3661437946621544
model,0.7858961336254348,0.30992912218044577
model,0.3304427097845192,0.2483533218901124
model,0.39598571285784845,0.2604000565837443
model,0.6779191309921572,0.3085389704392545
model,0.8095298970630312,0.3808801307588193
model,0.5421977545800192,0.20756387430143405
model,0.721836599559589,0.32577534135770797
model,0.5723285518294114,0.22174054849937938
model,0.5687490733525128,0.28203917306803306
model,0.8812649396311728,0.40496376299528136
model,0.8270400412703593,0.4620451054209604
model,0.5958772689115455,0.3020609316584325
model,0.7938574875528134,0.3349841691283213
model,0.31162188080436365,0.251594763644972
model,0.7737943173481248,0.3316714118376303
model,0.9506054595889727,0.428612740573677
model,0.5401123799114597,0.15336226279432466
model,0.9393096794353736,0.43474408014031174
model,0.44905628393916036,0.24680551198825246
model,0.5857450839895216,0.2691185506286612
model,0.6639847177235091,0.27676992469892275
model,0.9212363703357231,0.49899974965120575
model,0.7350368813795786,0.2992346947371891
model,0.6535661474481637,0.2830082364699729
model,0.26740337452521723,0.18496076575840803
model,0.713454601536594,0.3480946061898084
model,0.4486829711732944,0.3185490374170853
model,0.7216689514297109,0.28341814766080986
model,0.8942311642972806,0.3712944136271108
model,0.6961237288721148,0.32182486841981206
model,0.6200308379483906,0.3752536651404872
model,0.4730534140596582,0.2456861855418063
model,0.509022887043471,0.2247696389231498
model,0.605569970922361,0.32258600428889966
model,0.6478929333585821,0.3462892290263927
model,0.8120768278385789,0.337643261628249
model,0.885674224854542,0.47272248915650766
model,0.7844304004395156,0.47187045635900843
model,0.5570311056740456,0.3283324650965329
model,0.5296518964896244,0.21944043449169146
model,0.6240658162460558,0.26649711914607155
model,0.8854608788694021,0.3635656647131979
model,0.5126318881773959,0.2071160044413892
model,0.6314768635561461,0.33990945683138546
model,0.8967142617294622,0.4392206270126148
model,0.5651544322505377,0.24000072251832952
model,0.45733162224195534,0.27316872799252034
model,0.7896964426885998,0.4445304483192306
model,0.7681255334617614,0.36126016567698777
model,0.6446681040492656,0.3492476261831083
model,0.4710076727418044,0.2542779344837143
model,0.9325795778243898,0.35932606352048496
model,0.5538083967402799,0.15705479652798457
model,0.6249099976970922,0.41144140727489636
model,0.5861782770568014,0.26117990491736914
model,0.6163947911089114,0.21485888468838285
model,0.638805184896762,0.2522894925153933
model,0.7085402497260073,0.39966065745455925
model,0.6583608269061958,0.33008897147136845
model,0.7014842275400955,0.3288108194025238
model,0.8277936917626317,0.36064755611513605
model,0.5406411279572851,0.24603407794856874
model,0.6259889341227712,0.27328310182212007
model,0.8057614544712483,0.32229861045551045
model,0.7599733302155973,0.3640650634266514
model,0.751865477080379,0.34109201603423367
model,0.8121638428793695,0.36009384949161727
model,0.5562800304841549,0.3240760908759405
model,0.9279319745019792,0.3911230105326847
model,0.8652046971913763,0.3058583131426283
model,0.8298004740077584,0.36843565954689456
model,0.8285724639022991,0.5287898969058767
model,0.8756316350977138,0.4353995674545381
model,0.8437326977898242,0.41807176918473293
model,0.6596634687583127,0.2520472045922176
model,0.6522359570315059,0.2761592852985147
model,0.5591775216059078,0.20361979508903386
model,0.8413724868191176,0.34420085228222946
